SEZ2011,AGG_COUNT,price
"480170061007","1",75.000000000000000
"480170061009","2",57.000000000000000
"480170061010","23",115.130434782608702
"480170061011","100",199.139999999999986
"480170061013","1",80.000000000000000
"480170061014","4",75.750000000000000
"480170061017","42",71.095238095238102
"480170061018","2",40.000000000000000
"480170061019","1",48.000000000000000
"480170061021","1",75.000000000000000
"480170061023","5",93.200000000000003
"480170061025","40",103.775000000000006
"480170061026","1",86.000000000000000
"480170061035","4",34.000000000000000
"480170061036","1",14.000000000000000
"480170061037","2",52.500000000000000
"480170061039","1",250.000000000000000
"480170061040","1",113.000000000000000
"480170061043","3",72.666666666666671
"480170061044","19",101.736842105263165
"480170061045","83",141.807228915662648
"480170061049","2",152.500000000000000
"480170061050","26",73.538461538461533
"480170061051","2",46.500000000000000
"480170061053","8",197.500000000000000
"480170061055","12",80.000000000000000
"480170061057","1",79.000000000000000
"480170061058","20",81.049999999999997
"480170061061","1",80.000000000000000
"480170061064","27",115.259259259259252
"480170061065","1",29.000000000000000
"480170061066","28",117.607142857142861
"480170061068","4",68.000000000000000
"480170061069","29",345.896551724137908
"480170061070","6",131.000000000000000
"480170061071","59",106.033898305084747
"480170061072","1",61.000000000000000
"480170061073","63",118.317460317460316
"480170061075","1",149.000000000000000
"480170061076","10",144.199999999999989
"480170061077","1",63.000000000000000
"480170061078","2",112.500000000000000
"480170061079","8",133.375000000000000
"480170061081","1",41.000000000000000
"480170061082","2",45.000000000000000
"480170061086","2",130.000000000000000
"480170061087","1",45.000000000000000
"480170061089","1",44.000000000000000
"480170061090","17",85.529411764705884
"480170061091","10",115.599999999999994
"480170061092","31",88.193548387096769
"480170061094","55",117.127272727272725
"480170061095","1",77.000000000000000
"480170061099","1",51.000000000000000
"480170061100","4",53.250000000000000
"480170061104","3",315.000000000000000
"480170061106","1",50.000000000000000
"480170061109","1",38.000000000000000
"480170061110","14",92.428571428571431
"480170061111","1",66.000000000000000
"480170061112","28",93.607142857142861
"480170061114","2",64.500000000000000
"480170061115","27",116.740740740740748
"480170061118","1",30.000000000000000
"480170061119","2",52.500000000000000
"480170061120","2",75.500000000000000
"480170061121","18",88.333333333333329
"480170061123","3",56.333333333333336
"480170061124","1",30.000000000000000
"480170061125","2",42.500000000000000
"480170061127","3",124.666666666666671
"480170061132","25",101.599999999999994
"480170061133","2",111.000000000000000
"480170061134","1",50.000000000000000
"480170061135","21",241.142857142857139
"480170061137","4",56.750000000000000
"480170061141","21",84.428571428571431
"480170061145","2",107.500000000000000
"480170061149","44",88.636363636363640
"480170061150","1",25.000000000000000
"480170061153","7",86.714285714285708
"480170061157","18",85.055555555555557
"480170061160","24",130.750000000000000
"480170061161","1",30.000000000000000
"480170061165","14",62.857142857142854
"480170061169","1",50.000000000000000
"480170061170","18",95.777777777777771
"480170061173","1",55.000000000000000
"480170061174","2",86.000000000000000
"480170061176","3",250.000000000000000
"480170061177","53",105.547169811320757
"480170061179","4",66.000000000000000
"480170061180","3",98.333333333333329
"480170061183","1",29.000000000000000
"480170061186","22",129.590909090909093
"480170061191","1",70.000000000000000
"480170061194","40",86.549999999999997
"480170061196","1",150.000000000000000
"480170061201","16",99.687500000000000
"480170061203","1",80.000000000000000
"480170061206","3",69.333333333333329
"480170061208","5",59.399999999999999
"480170061210","1",70.000000000000000
"480170061213","2",47.000000000000000
"480170061214","6",77.500000000000000
"480170061217","4",105.500000000000000
"480170061221","42",91.380952380952380
"480170061222","10",87.700000000000003
"480170061223","3",151.333333333333343
"480170061224","2",57.000000000000000
"480170061226","83",87.783132530120483
"480170061232","21",74.952380952380949
"480170061235","7",96.857142857142861
"480170061237","1",50.000000000000000
"480170061238","2",69.500000000000000
"480170061239","1",70.000000000000000
"480170061243","1",80.000000000000000
"480170061244","23",97.434782608695656
"480170061245","2",55.000000000000000
"480170061247","6",167.833333333333343
"480170061249","3",116.333333333333329
"480170061251","3",69.333333333333329
"480170061252","13",94.846153846153840
"480170061257","16",133.812500000000000
"480170061258","1",53.000000000000000
"480170061259","16",117.125000000000000
"480170061261","16",115.312500000000000
"480170061262","4",55.500000000000000
"480170061263","27",58.740740740740740
"480170061266","1",63.000000000000000
"480170061268","12",82.416666666666671
"480170061270","1",45.000000000000000
"480170061271","7",156.285714285714278
"480170061273","2",43.500000000000000
"480170061275","2",92.000000000000000
"480170061276","30",118.333333333333329
"480170061277","1",20.000000000000000
"480170061278","1",131.000000000000000
"480170061279","7",148.285714285714278
"480170061280","13",83.538461538461533
"480170061283","7",130.571428571428584
"480170061285","4",74.000000000000000
"480170061286","23",100.260869565217391
"480170061288","22",99.863636363636360
"480170061290","2",59.500000000000000
"480170061292","1",30.000000000000000
"480170061294","2",292.500000000000000
"480170061295","1",34.000000000000000
"480170061296","9",118.222222222222229
"480170061297","2",37.500000000000000
"480170061299","6",93.833333333333329
"480170061300","3",138.333333333333343
"480170061301","42",89.976190476190482
"480170061303","8",94.125000000000000
"480170061305","3",141.000000000000000
"480170061309","3",218.000000000000000
"480170061312","1",43.000000000000000
"480170061314","1",124.000000000000000
"480170061315","21",68.000000000000000
"480170061317","31",120.935483870967744
"480170061318","4",105.500000000000000
"480170061321","17",75.117647058823536
"480170061325","13",85.538461538461533
"480170061326","28",148.321428571428584
"480170061328","3",98.333333333333329
"480170061329","1",56.000000000000000
"480170061331","1",70.000000000000000
"480170061333","8",60.875000000000000
"480170061335","8",67.625000000000000
"480170061336","16",86.562500000000000
"480170061338","17",78.764705882352942
"480170061339","3",68.333333333333329
"480170061340","4",60.000000000000000
"480170061341","11",111.909090909090907
"480170061343","8",67.250000000000000
"480170061344","1",75.000000000000000
"480170061345","9",98.555555555555557
"480170061346","2",64.000000000000000
"480170061347","6",65.500000000000000
"480170061348","10",72.299999999999997
"480170061349","11",65.545454545454547
"480170061350","12",74.833333333333329
"480170061352","5",446.000000000000000
"480170061353","5",1102.400000000000091
"480170061354","1",31.000000000000000
"480170061355","1",65.000000000000000
"480170061358","4",300.250000000000000
"480170061359","4",79.250000000000000
"480170061360","1",100.000000000000000
"480170061361","6",115.833333333333329
"480170061362","1",13.000000000000000
"480170061363","1",58.000000000000000
"480170061365","5",37.200000000000003
"480170061366","19",67.526315789473685
"480170061368","1",45.000000000000000
"480170061369","5",55.399999999999999
"480170061370","10",79.299999999999997
"480170061371","1",70.000000000000000
"480170061375","2",97.000000000000000
"480170061377","46",90.413043478260875
"480170061378","3",49.333333333333336
"480170061379","6",41.000000000000000
"480170061380","6",80.500000000000000
"480170061381","1",164.000000000000000
"480170061383","3",65.333333333333329
"480170061384","4",53.000000000000000
"480170061386","1",26.000000000000000
"480170061388","5",80.200000000000003
"480170061390","14",183.642857142857139
"480170061391","1",50.000000000000000
"480170061393","11",142.454545454545467
"480170061394","1",35.000000000000000
"480170061395","14",105.785714285714292
"480170061396","4",51.750000000000000
"480170061397","2",57.000000000000000
"480170061399","2",364.500000000000000
"480170061400","34",82.705882352941174
"480170061401","3",59.000000000000000
"480170061402","2",80.000000000000000
"480170061403","2",65.000000000000000
"480170061404","7",54.285714285714285
"480170061406","1",52.000000000000000
"480170061408","8",138.500000000000000
"480170061410","4",104.000000000000000
"480170061411","1",40.000000000000000
"480170061412","2",52.000000000000000
"480170061414","13",123.846153846153840
"480170061415","5",55.000000000000000
"480170061416","2",91.500000000000000
"480170061418","3",87.000000000000000
"480170061419","3",95.666666666666671
"480170061420","1",50.000000000000000
"480170061422","6",49.500000000000000
"480170061423","15",201.666666666666657
"480170061424","16",68.062500000000000
"480170061425","5",131.000000000000000
"480170061426","2",57.500000000000000
"480170061427","2",78.500000000000000
"480170061429","5",63.000000000000000
"480170061431","3",337.333333333333314
"480170061432","2",29.500000000000000
"480170061433","1",43.000000000000000
"480170061434","3",76.333333333333329
"480170061435","8",68.750000000000000
"480170061436","17",113.352941176470594
"480170061437","1",70.000000000000000
"480170061439","6",71.000000000000000
"480170061440","7",78.142857142857139
"480170061442","4",29.500000000000000
"480170061443","1",40.000000000000000
"480170061444","2",52.500000000000000
"480170061445","9",57.111111111111114
"480170061446","1",90.000000000000000
"480170061448","1",94.000000000000000
"480170061449","2",56.500000000000000
"480170061450","13",76.615384615384613
"480170061451","4",46.750000000000000
"480170061452","5",53.399999999999999
"480170061453","2",86.000000000000000
"480170061454","2",54.500000000000000
"480170061457","1",98.000000000000000
"480170061458","1",70.000000000000000
"480170061459","9",84.888888888888886
"480170061460","2",36.000000000000000
"480170061461","1",52.000000000000000
"480170061463","5",303.399999999999977
"480170061464","3",44.666666666666664
"480170061465","1",70.000000000000000
"480170061466","2",82.000000000000000
"480170061467","2",36.500000000000000
"480170061469","13",107.461538461538467
"480170061470","2",74.000000000000000
"480170061473","3",60.000000000000000
"480170061474","2",335.000000000000000
"480170061476","13",370.538461538461547
"480170061477","2",42.000000000000000
"480170061478","4",85.250000000000000
"480170061479","12",114.916666666666671
"480170061480","4",56.000000000000000
"480170061481","4",60.000000000000000
"480170061482","2",39.500000000000000
"480170061483","1",56.000000000000000
"480170061485","4",37.000000000000000
"480170061487","4",62.500000000000000
"480170061488","4",74.000000000000000
"480170061489","4",219.250000000000000
"480170061490","2",57.500000000000000
"480170061491","6",68.666666666666671
"480170061492","7",195.857142857142861
"480170061493","3",68.000000000000000
"480170061496","4",68.250000000000000
"480170061497","6",63.500000000000000
"480170061498","3",61.666666666666664
"480170061499","1",40.000000000000000
"480170061500","1",52.000000000000000
"480170061501","3",35.000000000000000
"480170061502","4",104.250000000000000
"480170061503","3",142.666666666666657
"480170061506","1",39.000000000000000
"480170061507","3",48.000000000000000
"480170061508","8",95.875000000000000
"480170061510","5",49.200000000000003
"480170061511","2",101.500000000000000
"480170061512","1",106.000000000000000
"480170061514","5",58.799999999999997
"480170061516","1",44.000000000000000
"480170061517","1",50.000000000000000
"480170061519","1",68.000000000000000
"480170061520","3",59.666666666666664
"480170061521","10",76.000000000000000
"480170061522","3",69.000000000000000
"480170061523","4",55.750000000000000
"480170061524","1",80.000000000000000
"480170061525","3",51.333333333333336
"480170061528","1",89.000000000000000
"480170061529","4",27.250000000000000
"480170061531","18",118.277777777777771
"480170061535","3",76.666666666666671
"480170061536","7",75.571428571428569
"480170061537","4",67.500000000000000
"480170061539","1",70.000000000000000
"480170061540","1",26.000000000000000
"480170061541","5",64.799999999999997
"480170061542","1",33.000000000000000
"480170061544","7",66.571428571428569
"480170061545","1",60.000000000000000
"480170061546","4",38.000000000000000
"480170061547","5",48.000000000000000
"480170061548","4",48.750000000000000
"480170061549","4",171.000000000000000
"480170061551","5",38.000000000000000
"480170061552","7",61.857142857142854
"480170061553","1",55.000000000000000
"480170061554","3",73.666666666666671
"480170061556","5",42.200000000000003
"480170061557","3",39.333333333333336
"480170061559","3",59.666666666666664
"480170061560","3",206.000000000000000
"480170061561","1",85.000000000000000
"480170061562","1",30.000000000000000
"480170061563","7",46.000000000000000
"480170061564","2",84.000000000000000
"480170061565","3",67.333333333333329
"480170061567","1",79.000000000000000
"480170061568","6",116.666666666666671
"480170061569","1",47.000000000000000
"480170061570","3",51.666666666666664
"480170061571","1",60.000000000000000
"480170061572","3",67.333333333333329
"480170061573","4",58.000000000000000
"480170061574","4",77.250000000000000
"480170061575","3",43.000000000000000
"480170061576","1",91.000000000000000
"480170061578","2",110.000000000000000
"480170061579","4",42.750000000000000
"480170061580","2",36.500000000000000
"480170061581","3",50.666666666666664
"480170061582","7",69.428571428571431
"480170061583","1",74.000000000000000
"480170061585","11",57.545454545454547
"480170061587","2",107.000000000000000
"480170061589","3",84.000000000000000
"480170061590","1",35.000000000000000
"480170061593","5",71.599999999999994
"480170061594","4",58.750000000000000
"480170061596","6",48.000000000000000
"480170061597","2",34.500000000000000
"480170061598","12",58.416666666666664
"480170061599","1",106.000000000000000
"480170061600","3",51.333333333333336
"480170061601","5",79.000000000000000
"480170061602","1",54.000000000000000
"480170061604","2",35.000000000000000
"480170061605","1",19.000000000000000
"480170061606","12",67.500000000000000
"480170061607","2",1100.000000000000000
"480170061608","2",55.000000000000000
"480170061609","2",48.500000000000000
"480170061612","2",50.500000000000000
"480170061613","11",74.454545454545453
"480170061616","13",60.230769230769234
"480170061619","2",34.000000000000000
"480170061620","3",40.000000000000000
"480170061622","1",80.000000000000000
"480170061623","4",46.500000000000000
"480170061624","5",43.600000000000001
"480170061626","1",92.000000000000000
"480170061629","10",71.200000000000003
"480170061630","2",48.500000000000000
"480170061632","8",118.375000000000000
"480170061634","5",39.000000000000000
"480170061637","1",43.000000000000000
"480170061638","1",39.000000000000000
"480170061639","2",49.500000000000000
"480170061640","2",30.500000000000000
"480170061641","6",59.000000000000000
"480170061643","1",30.000000000000000
"480170061645","5",35.000000000000000
"480170061646","7",49.428571428571431
"480170061647","3",48.333333333333336
"480170061649","6",73.500000000000000
"480170061650","1",102.000000000000000
"480170061652","1",55.000000000000000
"480170061653","1",84.000000000000000
"480170061654","1",75.000000000000000
"480170061655","2",32.000000000000000
"480170061656","1",170.000000000000000
"480170061659","8",57.250000000000000
"480170061660","1",180.000000000000000
"480170061661","11",49.363636363636367
"480170061663","5",53.200000000000003
"480170061664","4",118.500000000000000
"480170061665","2",52.000000000000000
"480170061667","6",69.000000000000000
"480170061668","3",39.666666666666664
"480170061669","17",62.764705882352942
"480170061670","5",47.399999999999999
"480170061672","8",51.125000000000000
"480170061673","4",58.000000000000000
"480170061674","3",61.666666666666664
"480170061675","1",74.000000000000000
"480170061677","2",125.000000000000000
"480170061681","3",40.333333333333336
"480170061683","1",79.000000000000000
"480170061684","9",83.222222222222229
"480170061685","1",67.000000000000000
"480170061686","3",110.333333333333329
"480170061688","4",55.500000000000000
"480170061689","2",29.000000000000000
"480170061691","4",54.000000000000000
"480170061692","3",73.000000000000000
"480170061693","9",54.222222222222221
"480170061694","3",111.000000000000000
"480170061695","3",253.666666666666657
"480170061696","1",66.000000000000000
"480170061697","1",60.000000000000000
"480170061698","1",53.000000000000000
"480170061699","6",54.833333333333336
"480170061700","4",43.750000000000000
"480170061701","3",62.666666666666664
"480170061704","2",31.000000000000000
"480170061710","2",105.000000000000000
"480170061712","1",137.000000000000000
"480170061713","2",62.500000000000000
"480170061714","5",51.200000000000003
"480170061715","1",58.000000000000000
"480170061716","3",70.333333333333329
"480170061721","1",65.000000000000000
"480170061722","6",39.500000000000000
"480170061724","1",40.000000000000000
"480170061732","5",45.200000000000003
"480170061734","1",37.000000000000000
"480170061736","4",96.750000000000000
"480170061737","4",50.750000000000000
"480170061738","7",88.571428571428569
"480170061739","5",52.399999999999999
"480170061742","8",46.750000000000000
"480170061744","1",59.000000000000000
"480170061745","1",40.000000000000000
"480170061747","1",65.000000000000000
"480170061750","6",34.833333333333336
"480170061752","3",56.666666666666664
"480170061754","1",65.000000000000000
"480170061755","5",69.000000000000000
"480170061759","1",65.000000000000000
"480170061760","1",98.000000000000000
"480170061764","1",36.000000000000000
"480170061768","2",44.500000000000000
"480170061769","2",54.500000000000000
"480170061770","1",60.000000000000000
"480170061771","2",64.500000000000000
"480170061772","1",45.000000000000000
"480170061779","1",65.000000000000000
"480170061781","1",70.000000000000000
"480170061782","1",21.000000000000000
"480170061783","1",45.000000000000000
"480170061786","1",50.000000000000000
"480170061787","1",55.000000000000000
"480170061792","5",81.400000000000006
"480170061793","2",57.000000000000000
"480170061794","8",53.250000000000000
"480170061796","1",80.000000000000000
"480170061798","2",47.000000000000000
"480170061799","1",70.000000000000000
"480170061804","3",55.000000000000000
"480170061805","3",54.000000000000000
"480170061808","5",56.399999999999999
"480170061813","1",150.000000000000000
"480170061814","2",60.500000000000000
"480170061816","1",110.000000000000000
"480170061817","6",63.500000000000000
"480170061819","1",40.000000000000000
"480170061820","3",50.333333333333336
"480170061822","2",54.500000000000000
"480170061824","2",47.500000000000000
"480170061826","3",54.666666666666664
"480170061827","6",51.000000000000000
"480170061831","2",85.000000000000000
"480170061832","6",71.333333333333329
"480170061834","8",54.750000000000000
"480170061838","1",33.000000000000000
"480170061840","4",71.750000000000000
"480170061844","3",50.333333333333336
"480170061848","3",92.333333333333329
"480170061850","4",103.500000000000000
"480170061853","1",100.000000000000000
"480170061856","1",77.000000000000000
"480170061858","2",46.000000000000000
"480170061862","2",117.000000000000000
"480170061863","1",68.000000000000000
"480170061866","1",61.000000000000000
"480170061867","2",43.000000000000000
"480170061869","2",62.500000000000000
"480170061870","3",54.666666666666664
"480170061873","3",53.000000000000000
"480170061877","3",64.000000000000000
"480170061878","2",65.500000000000000
"480170061879","1",50.000000000000000
"480170061880","19",61.631578947368418
"480170061881","2",90.000000000000000
"480170061884","2",54.000000000000000
"480170061885","2",60.500000000000000
"480170061886","13",73.076923076923080
"480170061888","1",40.000000000000000
"480170061890","2",32.500000000000000
"480170061894","3",21.333333333333332
"480170061895","2",43.000000000000000
"480170061896","1",168.000000000000000
"480170061897","1",150.000000000000000
"480170061898","2",135.000000000000000
"480170061900","6",44.166666666666664
"480170061901","4",55.250000000000000
"480170061902","1",45.000000000000000
"480170061904","1",25.000000000000000
"480170061905","1",47.000000000000000
"480170061906","8",108.500000000000000
"480170061910","1",69.000000000000000
"480170061911","5",32.600000000000001
"480170061912","7",69.142857142857139
"480170061914","5",157.599999999999994
"480170061915","3",52.333333333333336
"480170061921","2",66.000000000000000
"480170061922","5",51.600000000000001
"480170061924","7",18.285714285714285
"480170061925","1",50.000000000000000
"480170061928","3",27.666666666666668
"480170061931","3",53.000000000000000
"480170061932","7",59.857142857142854
"480170061933","3",52.666666666666664
"480170061936","4",82.250000000000000
"480170061937","10",53.000000000000000
"480170061938","2",20.500000000000000
"480170061944","1",63.000000000000000
"480170061945","3",44.666666666666664
"480170061950","1",70.000000000000000
"480170061952","1",53.000000000000000
"480170061954","2",52.500000000000000
"480170061955","2",35.000000000000000
"480170061956","1",63.000000000000000
"480170061957","1",135.000000000000000
"480170061958","13",82.692307692307693
"480170061959","1",51.000000000000000
"480170061961","2",37.500000000000000
"480170061963","2",60.500000000000000
"480170061965","7",92.000000000000000
"480170061966","1",49.000000000000000
"480170061967","1",29.000000000000000
"480170061968","2",110.000000000000000
"480170061969","1",22.000000000000000
"480170061974","1",22.000000000000000
"480170061978","4",46.000000000000000
"480170061979","10",21.399999999999999
"480170061983","1",24.000000000000000
"480170061984","1",48.000000000000000
"480170061985","2",83.000000000000000
"480170061986","4",36.500000000000000
"480170061987","2",70.000000000000000
"480170061988","10",67.099999999999994
"480170061989","1",66.000000000000000
"480170061990","1",82.000000000000000
"480170061991","3",61.000000000000000
"480170061992","2",40.000000000000000
"480170061994","8",83.625000000000000
"480170061996","4",117.500000000000000
"480170062004","2",99.500000000000000
"480170062006","1",40.000000000000000
"480170062007","1",290.000000000000000
"480170062008","6",101.666666666666671
"480170062012","3",30.000000000000000
"480170062014","1",55.000000000000000
"480170062016","1",56.000000000000000
"480170062017","1",18.000000000000000
"480170062018","1",72.000000000000000
"480170062019","1",60.000000000000000
"480170062020","5",46.399999999999999
"480170062021","1",58.000000000000000
"480170062024","1",30.000000000000000
"480170062025","3",77.666666666666671
"480170062026","2",49.500000000000000
"480170062027","1",15.000000000000000
"480170062032","3",69.000000000000000
"480170062035","12",52.583333333333336
"480170062036","3",59.333333333333336
"480170062040","2",74.000000000000000
"480170062041","3",56.333333333333336
"480170062048","1",28.000000000000000
"480170062049","2",27.500000000000000
"480170062050","6",44.000000000000000
"480170062052","1",40.000000000000000
"480170062054","2",80.000000000000000
"480170062055","3",77.666666666666671
"480170062057","1",25.000000000000000
"480170062058","1",28.000000000000000
"480170062059","1",68.000000000000000
"480170062062","3",146.000000000000000
"480170062066","2",25.500000000000000
"480170062069","1",157.000000000000000
"480170062072","1",60.000000000000000
"480170062079","3",50.666666666666664
"480170062081","1",45.000000000000000
"480170062085","1",75.000000000000000
"480170062087","1",90.000000000000000
"480170062089","1",70.000000000000000
"480170062090","4",1850.000000000000000
"480170062091","1",56.000000000000000
"480170062093","3",233.666666666666657
"480170062094","4",162.750000000000000
"480170062096","1",1190.000000000000000
"480170062097","10",68.299999999999997
"480170062098","1",86.000000000000000
"480170062099","1",63.000000000000000
"480170062103","1",46.000000000000000
"480170062105","2",151.500000000000000
"480170062106","1",80.000000000000000
"480170062108","1",65.000000000000000
"480170062109","1",450.000000000000000
"480170062110","1",55.000000000000000
"480170062111","1",62.000000000000000
"480170062119","1",29.000000000000000
"480170062120","3",1687.333333333333258
"480170062121","2",1025.500000000000000
"480170062122","2",63.500000000000000
"480170062124","1",69.000000000000000
"480170062125","2",185.000000000000000
"480170062126","5",191.599999999999994
"480170062127","12",64.833333333333329
"480170062131","3",101.333333333333329
"480170062133","1",99.000000000000000
"480170062135","1",90.000000000000000
"480170062137","1",35.000000000000000
"480170062140","2",167.500000000000000
"480170062142","1",590.000000000000000
"480170062143","1",600.000000000000000
"480170062147","2",567.500000000000000
"480170062149","1",819.000000000000000
"480170062150","3",51.000000000000000
"480170062154","6",67.333333333333329
"480170062155","2",43.500000000000000
"480170062157","1",36.000000000000000
"480170062158","1",45.000000000000000
"480170062159","3",127.666666666666671
"480170062160","1",50.000000000000000
"480170062161","2",62.500000000000000
"480170062162","1",80.000000000000000
"480170062163","1",75.000000000000000
"480170062164","3",79.666666666666671
"480170062167","2",39.500000000000000
"480170062169","2",36.500000000000000
"480170062177","63",197.888888888888886
"480170062181","1",80.000000000000000
"480170062186","1",357.000000000000000
