SEZ2011,AGG_COUNT,bedrooms,E27,E3,listing_building_rate,bedroom_apartments_rate
480170060704,3,4,93,15,20.0,4.301075268817205
480170060705,8,10,0,0,n/a,n/a
480170060706,11,15,495,99,11.11111111111111,3.0303030303030303
480170060707,11,16,330,66,16.666666666666664,4.848484848484849
480170060709,10,13,120,40,25.0,10.833333333333334
480170060710,8,8,1400,168,4.761904761904762,0.5714285714285714
480170060711,20,27,780,60,33.33333333333333,3.4615384615384617
480170060712,1,0,8,3,33.33333333333333,0.0
480170060713,12,15,108,36,33.33333333333333,13.88888888888889
480170060714,3,5,48,9,33.33333333333333,10.416666666666668
480170060715,13,16,728,130,10.0,2.197802197802198
480170060717,6,5,534,156,3.8461538461538463,0.9363295880149813
480170060718,3,5,93,6,50.0,5.376344086021505
480170060719,2,2,472,104,1.9230769230769231,0.423728813559322
480170060720,6,8,6,6,100.0,n/a
480170060721,9,14,0,0,n/a,n/a
480170060722,1,1,83,16,6.25,1.2048192771084338
480170060724,6,14,0,0,n/a,n/a
480170060725,5,8,30,5,100.0,26.666666666666668
480170060726,1,2,73,17,5.88235294117647,2.73972602739726
480170060727,1,1,43,7,14.285714285714285,2.3255813953488373
480170060728,1,0,0,0,n/a,n/a
480170060730,9,11,351,117,7.6923076923076925,3.133903133903134
480170060731,12,19,1896,456,2.631578947368421,1.0021097046413503
480170060732,4,5,316,28,14.285714285714285,1.5822784810126582
480170060733,1,1,2,1,100.0,50.0
480170060734,28,43,3304,588,4.761904761904762,1.301452784503632
480170060735,12,15,708,108,11.11111111111111,2.11864406779661
480170060738,5,7,50,5,100.0,14.000000000000002
480170060740,9,19,585,72,12.5,3.2478632478632483
480170060741,9,12,306,18,50.0,3.9215686274509802
480170060743,8,13,176,16,50.0,7.386363636363637
480170060746,15,22,705,165,9.090909090909092,3.120567375886525
480170060747,22,37,2024,308,7.142857142857142,1.8280632411067192
480170060748,8,18,312,72,11.11111111111111,5.769230769230769
480170060750,9,15,261,36,25.0,5.747126436781609
480170060751,2,4,0,0,n/a,n/a
480170060752,7,7,140,14,50.0,5.0
480170060753,11,14,143,55,20.0,9.79020979020979
480170060754,22,30,1342,264,8.333333333333332,2.235469448584203
480170060755,16,33,1280,288,5.555555555555555,2.578125
480170060756,15,21,1560,240,6.25,1.3461538461538463
480170060757,10,16,270,30,33.33333333333333,5.9259259259259265
480170060758,12,17,0,0,n/a,n/a
480170060759,2,2,36,2,100.0,5.555555555555555
480170060760,13,24,1378,195,6.666666666666667,1.741654571843251
480170060761,6,9,0,0,n/a,n/a
480170060762,2,2,66,14,14.285714285714285,3.0303030303030303
480170060763,45,61,10620,2205,2.0408163265306123,0.5743879472693032
480170060764,3,3,183,45,6.666666666666667,1.639344262295082
480170060765,1,1,14,1,100.0,7.142857142857142
480170060766,2,2,282,18,11.11111111111111,0.7092198581560284
480170060767,6,7,324,54,11.11111111111111,2.1604938271604937
480170060768,8,12,5136,784,1.0204081632653061,0.23364485981308408
480170060771,11,15,462,99,11.11111111111111,3.2467532467532463
480170060772,4,5,1776,184,2.1739130434782608,0.28153153153153154
480170060774,2,3,130,34,5.88235294117647,2.307692307692308
480170060775,2,2,46,12,16.666666666666664,4.3478260869565215
480170060777,9,18,126,9,100.0,14.285714285714285
480170060779,7,8,1169,154,4.545454545454546,0.6843455945252352
480170060781,19,29,3249,1216,1.5625,0.8925823330255463
480170060782,20,34,1000,180,11.11111111111111,3.4000000000000004
480170060783,3,5,609,174,1.7241379310344827,0.8210180623973727
480170060784,1,1,145,15,6.666666666666667,0.6896551724137931
480170060785,7,8,364,140,5.0,2.197802197802198
480170060787,15,28,1605,240,6.25,1.7445482866043613
480170060789,8,12,264,64,12.5,4.545454545454546
480170060790,4,9,28,4,100.0,32.142857142857146
480170060791,15,20,210,30,50.0,9.523809523809524
480170060793,4,8,4,4,100.0,n/a
480170060795,5,6,200,30,16.666666666666664,3.0
480170060796,7,14,287,21,33.33333333333333,4.878048780487805
480170060798,24,38,1392,216,11.11111111111111,2.7298850574712645
480170060799,17,25,816,136,12.5,3.063725490196078
480170060800,13,17,442,78,16.666666666666664,3.8461538461538463
480170060801,1,2,166,46,2.1739130434782608,1.2048192771084338
480170060802,3,3,234,75,4.0,1.282051282051282
480170060803,8,23,512,88,9.090909090909092,4.4921875
480170060804,46,63,7130,1242,3.7037037037037033,0.8835904628330995
480170060807,1,0,81,17,5.88235294117647,0.0
480170060809,4,6,48,12,33.33333333333333,12.5
480170060810,12,12,612,120,10.0,1.9607843137254901
480170060812,20,32,1000,180,11.11111111111111,3.2
480170060815,29,46,3567,580,5.0,1.2895991028875806
480170060816,2,4,28,2,100.0,14.285714285714285
480170060817,12,15,1476,360,3.3333333333333335,1.0162601626016259
480170060818,79,119,17222,2528,3.125,0.6909766577633261
480170060819,4,7,1124,84,4.761904761904762,0.6227758007117438
480170060820,1,1,97,1,100.0,1.0309278350515463
480170060821,1,1,7,2,50.0,14.285714285714285
480170060822,12,17,156,48,25.0,10.897435897435898
480170060823,2,3,14,4,50.0,21.428571428571427
480170060824,2,3,50,6,33.33333333333333,6.0
480170060825,15,23,1560,270,5.555555555555555,1.4743589743589742
480170060826,2,2,244,30,6.666666666666667,0.819672131147541
480170060827,1,1,0,0,n/a,n/a
480170060828,3,5,432,135,2.2222222222222223,1.1574074074074074
480170060829,11,25,88,22,50.0,28.40909090909091
480170060830,1,1,404,49,2.0408163265306123,0.24752475247524752
480170060831,1,1,82,4,25.0,1.2195121951219512
480170060833,7,15,91,21,33.33333333333333,16.483516483516482
480170060835,6,10,930,150,4.0,1.0752688172043012
480170060836,15,19,555,105,14.285714285714285,3.423423423423423
480170060837,2,5,30,6,33.33333333333333,16.666666666666664
480170060838,19,31,1330,38,50.0,2.330827067669173
480170060839,9,11,72,18,50.0,15.277777777777779
480170060840,4,6,56,16,25.0,10.714285714285714
480170060841,6,8,642,246,2.4390243902439024,1.2461059190031152
480170060842,33,59,3465,759,4.3478260869565215,1.7027417027417027
480170060843,6,6,876,102,5.88235294117647,0.684931506849315
480170060844,15,14,450,75,20.0,3.111111111111111
480170060845,1,1,70,24,4.166666666666666,1.4285714285714286
480170060846,19,25,1140,190,10.0,2.1929824561403506
480170060847,32,42,8544,1920,1.6666666666666667,0.49157303370786515
480170060848,1,1,5,1,100.0,20.0
480170060850,2,2,154,48,4.166666666666666,1.2987012987012987
480170060851,7,9,441,126,5.555555555555555,2.0408163265306123
480170060852,1,1,31,11,9.090909090909092,3.225806451612903
480170060855,9,10,414,45,20.0,2.4154589371980677
480170060858,1,2,0,0,n/a,n/a
480170060859,1,2,203,39,2.564102564102564,0.9852216748768473
480170060861,16,23,1808,384,4.166666666666666,1.2721238938053099
480170060862,1,1,32,5,20.0,3.125
480170060863,1,1,49,21,4.761904761904762,2.0408163265306123
480170060864,9,11,1485,450,2.0,0.7407407407407408
480170060865,22,33,8844,1430,1.5384615384615385,0.3731343283582089
480170060866,10,14,1280,140,7.142857142857142,1.09375
480170060867,18,29,936,216,8.333333333333332,3.0982905982905984
480170060870,3,4,324,21,14.285714285714285,1.2345679012345678
480170060873,4,7,844,164,2.4390243902439024,0.8293838862559242
480170060874,25,33,5800,1200,2.083333333333333,0.5689655172413793
480170060877,6,12,138,24,25.0,8.695652173913043
480170060878,1,2,14,1,100.0,14.285714285714285
480170060879,11,28,319,55,20.0,8.77742946708464
480170060881,5,10,25,10,50.0,40.0
480170060883,11,21,572,121,9.090909090909092,3.6713286713286712
480170060884,5,5,50,15,33.33333333333333,10.0
480170060886,15,22,1020,105,14.285714285714285,2.156862745098039
480170060887,5,7,195,30,16.666666666666664,3.5897435897435894
480170060888,18,32,1944,342,5.263157894736842,1.646090534979424
480170060890,1,2,14,1,100.0,14.285714285714285
480170060891,1,1,154,7,14.285714285714285,0.6493506493506493
480170060892,1,1,7,2,50.0,14.285714285714285
480170060895,22,36,0,0,n/a,n/a
480170060896,2,2,82,24,8.333333333333332,2.4390243902439024
480170060897,32,51,6848,1280,2.5,0.7447429906542056
480170060899,1,2,107,21,4.761904761904762,1.8691588785046727
480170060902,12,12,660,168,7.142857142857142,1.8181818181818181
480170060906,4,6,96,12,33.33333333333333,6.25
480170060907,5,5,2275,275,1.8181818181818181,0.21978021978021978
480170060908,3,4,324,60,5.0,1.2345679012345678
480170060910,4,4,364,44,9.090909090909092,1.098901098901099
480170060911,3,3,90,39,7.6923076923076925,3.3333333333333335
480170060912,1,1,3,1,100.0,33.33333333333333
480170060915,2,3,256,12,16.666666666666664,1.171875
480170060916,76,100,15428,3344,2.272727272727273,0.6481721545242416
480170060917,5,10,0,0,n/a,n/a
480170060918,25,35,1025,250,10.0,3.414634146341464
480170060919,37,57,3885,1036,3.571428571428571,1.4671814671814671
480170060920,2,3,112,34,5.88235294117647,2.6785714285714284
480170060921,2,4,70,20,10.0,5.714285714285714
480170060922,1,2,13,3,33.33333333333333,15.384615384615385
480170060924,12,16,2616,456,2.631578947368421,0.6116207951070336
480170060927,1,2,36,16,6.25,5.555555555555555
480170060928,5,7,725,265,1.8867924528301887,0.9655172413793104
480170060930,20,24,1860,480,4.166666666666666,1.2903225806451613
480170060931,7,8,1113,140,5.0,0.7187780772686434
480170060932,2,2,222,38,5.263157894736842,0.9009009009009009
480170060933,2,3,56,10,20.0,5.357142857142857
480170060934,48,51,5328,672,7.142857142857142,0.9572072072072071
480170060935,6,7,984,48,12.5,0.7113821138211381
480170060936,7,8,133,21,33.33333333333333,6.015037593984962
480170060937,13,13,1313,325,4.0,0.9900990099009901
480170060938,2,2,98,14,14.285714285714285,2.0408163265306123
480170060940,1,1,81,19,5.263157894736842,1.2345679012345678
480170060943,24,32,1008,264,9.090909090909092,3.1746031746031744
480170060944,2,2,76,16,12.5,2.631578947368421
480170060945,9,12,405,99,9.090909090909092,2.9629629629629632
480170060947,36,48,8784,1728,2.083333333333333,0.546448087431694
480170060948,12,22,528,84,14.285714285714285,4.166666666666666
480170060949,8,10,368,80,10.0,2.717391304347826
480170060950,4,4,8,4,100.0,50.0
480170060952,3,4,213,42,7.142857142857142,1.8779342723004695
480170060953,3,4,93,27,11.11111111111111,4.301075268817205
480170060954,1,3,35,18,5.555555555555555,8.571428571428571
480170060955,2,2,40,6,33.33333333333333,5.0
480170060957,8,8,488,88,9.090909090909092,1.639344262295082
480170060958,3,5,609,189,1.5873015873015872,0.8210180623973727
480170060960,3,7,66,9,33.33333333333333,10.606060606060606
480170060961,29,34,4930,1218,2.380952380952381,0.6896551724137931
480170060963,2,2,296,18,11.11111111111111,0.6756756756756757
480170060964,3,3,96,15,20.0,3.125
480170060966,30,42,2850,360,8.333333333333332,1.4736842105263157
480170060967,5,8,850,40,12.5,0.9411764705882352
480170060969,36,49,2592,468,7.6923076923076925,1.8904320987654322
480170060971,8,9,1592,360,2.2222222222222223,0.5653266331658292
480170060973,11,22,2068,231,4.761904761904762,1.0638297872340425
480170060974,3,4,495,159,1.8867924528301887,0.8080808080808081
480170060975,1,1,22,12,8.333333333333332,4.545454545454546
480170060976,1,0,0,0,n/a,n/a
480170060977,1,3,68,3,33.33333333333333,4.411764705882353
480170060979,2,2,370,16,12.5,0.5405405405405406
480170060983,2,3,316,26,7.6923076923076925,0.949367088607595
480170060984,39,52,1326,234,16.666666666666664,3.9215686274509802
480170060985,3,4,237,36,8.333333333333332,1.6877637130801686
480170060986,8,11,104,40,20.0,10.576923076923077
480170060988,4,6,548,76,5.263157894736842,1.094890510948905
480170060990,1,1,132,8,12.5,0.7575757575757576
480170060991,1,1,51,5,20.0,1.9607843137254901
480170060992,23,36,1564,253,9.090909090909092,2.3017902813299234
480170060994,2,3,602,64,3.125,0.4983388704318937
480170060995,90,165,12600,1440,6.25,1.3095238095238095
480170060996,3,7,210,36,8.333333333333332,3.3333333333333335
480170060998,1,1,4,1,100.0,25.0
480170060999,4,5,168,24,16.666666666666664,2.976190476190476
480170061000,1,1,150,30,3.3333333333333335,0.6666666666666667
480170061001,5,6,945,80,6.25,0.6349206349206349
480170061002,34,47,6018,1224,2.7777777777777777,0.7809903622465936
480170061003,2,3,126,22,9.090909090909092,2.380952380952381
480170061004,20,34,1760,260,7.6923076923076925,1.9318181818181817
480170061005,5,5,485,50,10.0,1.0309278350515463
480170061006,1,1,132,32,3.125,0.7575757575757576
480170061007,1,2,20,7,14.285714285714285,10.0
480170061009,2,2,80,10,20.0,2.5
480170061010,23,31,3128,575,4.0,0.9910485933503836
480170061011,100,140,15300,3100,3.225806451612903,0.9150326797385622
480170061013,1,1,69,8,12.5,1.4492753623188406
480170061014,4,5,532,64,6.25,0.9398496240601504
480170061017,42,59,6258,1638,2.564102564102564,0.9427932246724193
480170061018,2,2,176,30,6.666666666666667,1.1363636363636365
480170061019,1,1,255,17,5.88235294117647,0.39215686274509803
480170061021,1,1,84,6,16.666666666666664,1.1904761904761905
480170061023,5,5,295,75,6.666666666666667,1.694915254237288
480170061025,40,53,2560,680,5.88235294117647,2.0703125
480170061026,1,3,107,25,4.0,2.803738317757009
480170061035,4,3,660,124,3.225806451612903,0.45454545454545453
480170061036,1,1,67,3,33.33333333333333,1.4925373134328357
480170061037,2,2,570,32,6.25,0.3508771929824561
480170061039,1,1,224,27,3.7037037037037033,0.4464285714285714
480170061040,1,1,136,8,12.5,0.7352941176470588
480170061043,3,5,285,81,3.7037037037037033,1.7543859649122806
480170061044,19,26,1235,209,9.090909090909092,2.1052631578947367
480170061045,83,115,21580,3320,2.5,0.5329008341056535
480170061049,2,5,166,36,5.555555555555555,3.0120481927710845
480170061050,26,30,1690,260,10.0,1.7751479289940828
480170061051,2,2,284,18,11.11111111111111,0.7042253521126761
480170061053,8,19,648,96,8.333333333333332,2.9320987654320985
480170061055,12,15,792,180,6.666666666666667,1.893939393939394
480170061057,1,2,117,16,6.25,1.7094017094017095
480170061058,20,28,1440,180,11.11111111111111,1.9444444444444444
480170061061,1,1,19,6,16.666666666666664,5.263157894736842
480170061064,27,40,1782,486,5.555555555555555,2.244668911335578
480170061065,1,1,187,16,6.25,0.53475935828877
480170061066,28,44,2212,644,4.3478260869565215,1.9891500904159132
480170061068,4,4,824,80,5.0,0.48543689320388345
480170061069,29,46,3190,638,4.545454545454546,1.4420062695924765
480170061070,6,9,684,72,8.333333333333332,1.3157894736842104
480170061071,59,86,9735,1121,5.263157894736842,0.8834103749357987
480170061072,1,1,198,11,9.090909090909092,0.5050505050505051
480170061073,63,98,4473,504,12.5,2.190923317683881
480170061075,1,2,189,8,12.5,1.0582010582010581
480170061076,10,21,1540,130,7.6923076923076925,1.3636363636363635
480170061077,1,2,0,0,n/a,n/a
480170061078,2,4,228,22,9.090909090909092,1.7543859649122806
480170061079,8,12,176,48,16.666666666666664,6.8181818181818175
480170061081,1,1,22,6,16.666666666666664,4.545454545454546
480170061082,2,2,118,64,3.125,1.694915254237288
480170061086,2,5,0,0,n/a,n/a
480170061087,1,1,121,5,20.0,0.8264462809917356
480170061089,1,1,55,7,14.285714285714285,1.8181818181818181
480170061090,17,25,221,102,16.666666666666664,11.312217194570136
480170061091,10,15,1270,150,6.666666666666667,1.1811023622047243
480170061092,31,50,0,0,n/a,n/a
480170061094,55,89,6215,880,6.25,1.4320193081255028
480170061095,1,1,183,12,8.333333333333332,0.546448087431694
480170061099,1,1,12,3,33.33333333333333,8.333333333333332
480170061100,4,4,984,116,3.4482758620689653,0.40650406504065045
480170061104,3,3,273,39,7.6923076923076925,1.098901098901099
480170061106,1,1,138,5,20.0,0.7246376811594203
480170061109,1,1,42,10,10.0,2.380952380952381
480170061110,14,22,1652,266,5.263157894736842,1.331719128329298
480170061111,1,2,279,15,6.666666666666667,0.7168458781362007
480170061112,28,42,2912,896,3.125,1.4423076923076923
480170061114,2,3,418,52,3.8461538461538463,0.7177033492822966
480170061115,27,42,2538,351,7.6923076923076925,1.6548463356973995
480170061118,1,1,10,1,100.0,10.0
480170061119,2,3,294,52,3.8461538461538463,1.0204081632653061
480170061120,2,2,70,4,50.0,2.857142857142857
480170061121,18,22,2286,108,16.666666666666664,0.9623797025371827
480170061123,3,5,159,9,33.33333333333333,3.1446540880503147
480170061124,1,1,176,10,10.0,0.5681818181818182
480170061125,2,3,98,18,11.11111111111111,3.061224489795918
480170061127,3,3,486,60,5.0,0.6172839506172839
480170061132,25,33,2600,125,20.0,1.2692307692307692
480170061133,2,4,272,38,5.263157894736842,1.4705882352941175
480170061134,1,1,178,23,4.3478260869565215,0.5617977528089888
480170061135,21,28,1050,294,7.142857142857142,2.666666666666667
480170061137,4,2,740,28,14.285714285714285,0.2702702702702703
480170061141,21,37,798,147,14.285714285714285,4.636591478696742
480170061145,2,4,282,24,8.333333333333332,1.4184397163120568
480170061149,44,56,11264,2376,1.8518518518518516,0.4971590909090909
480170061150,1,1,176,16,6.25,0.5681818181818182
480170061153,7,12,1260,140,5.0,0.9523809523809524
480170061157,18,26,1890,540,3.3333333333333335,1.3756613756613756
480170061160,24,32,1872,336,7.142857142857142,1.7094017094017095
480170061161,1,1,179,6,16.666666666666664,0.5586592178770949
480170061165,14,17,1330,266,5.263157894736842,1.2781954887218046
480170061169,1,0,124,39,2.564102564102564,0.0
480170061170,18,28,1782,144,12.5,1.5712682379349048
480170061173,1,1,75,38,2.631578947368421,1.3333333333333335
480170061174,2,5,554,16,12.5,0.9025270758122743
480170061176,3,6,192,39,7.6923076923076925,3.125
480170061177,53,64,17649,1696,3.125,0.36262677772111734
480170061179,4,4,616,80,5.0,0.6493506493506493
480170061180,3,5,429,69,4.3478260869565215,1.1655011655011656
480170061183,1,1,68,6,16.666666666666664,1.4705882352941175
480170061186,22,36,2222,374,5.88235294117647,1.6201620162016201
480170061191,1,2,15,2,50.0,13.333333333333334
480170061194,40,54,2200,240,16.666666666666664,2.4545454545454546
480170061196,1,4,10,7,14.285714285714285,40.0
480170061201,16,24,1264,304,5.263157894736842,1.89873417721519
480170061203,1,4,51,2,50.0,7.8431372549019605
480170061206,3,6,291,36,8.333333333333332,2.0618556701030926
480170061208,5,6,1145,120,4.166666666666666,0.5240174672489083
480170061210,1,3,417,23,4.3478260869565215,0.7194244604316548
480170061213,2,2,122,36,5.555555555555555,1.639344262295082
480170061214,6,8,36,12,50.0,22.22222222222222
480170061217,4,5,624,76,5.263157894736842,0.8012820512820512
480170061221,42,71,6174,1596,2.631578947368421,1.1499838030450276
480170061222,10,15,630,180,5.555555555555555,2.380952380952381
480170061223,3,7,279,48,6.25,2.5089605734767026
480170061224,2,3,150,20,10.0,2.0
480170061226,83,106,25813,3403,2.4390243902439024,0.410645798628598
480170061232,21,24,1701,294,7.142857142857142,1.4109347442680775
480170061235,7,9,21,14,50.0,42.857142857142854
480170061237,1,1,86,7,14.285714285714285,1.1627906976744187
480170061238,2,3,310,68,2.941176470588235,0.967741935483871
480170061239,1,2,425,18,5.555555555555555,0.4705882352941176
480170061243,1,1,170,39,2.564102564102564,0.5882352941176471
480170061244,23,45,2760,598,3.8461538461538463,1.6304347826086956
480170061245,2,3,304,38,5.263157894736842,0.9868421052631579
480170061247,6,13,282,78,7.6923076923076925,4.609929078014184
480170061249,3,5,21,18,16.666666666666664,23.809523809523807
480170061251,3,3,528,66,4.545454545454546,0.5681818181818182
480170061252,13,25,1976,377,3.4482758620689653,1.2651821862348178
480170061257,16,25,80,64,25.0,31.25
480170061258,1,1,315,7,14.285714285714285,0.31746031746031744
480170061259,16,19,432,272,5.88235294117647,4.398148148148148
480170061261,16,28,112,48,33.33333333333333,25.0
480170061262,4,4,472,76,5.263157894736842,0.847457627118644
480170061263,27,30,3699,567,4.761904761904762,0.8110300081103
480170061266,1,1,352,32,3.125,0.2840909090909091
480170061268,12,17,0,0,n/a,n/a
480170061270,1,1,25,15,6.666666666666667,4.0
480170061271,7,9,63,14,50.0,14.285714285714285
480170061273,2,2,276,78,2.564102564102564,0.7246376811594203
480170061275,2,4,0,0,n/a,n/a
480170061276,30,46,5130,870,3.4482758620689653,0.8966861598440545
480170061277,1,1,62,6,16.666666666666664,1.6129032258064515
480170061278,1,1,55,13,7.6923076923076925,1.8181818181818181
480170061279,7,14,210,28,25.0,6.666666666666667
480170061280,13,14,442,78,16.666666666666664,3.167420814479638
480170061283,7,11,441,56,12.5,2.494331065759637
480170061285,4,7,12,8,50.0,58.333333333333336
480170061286,23,38,3703,529,4.3478260869565215,1.0261949770456387
480170061288,22,33,2530,286,7.6923076923076925,1.3043478260869565
480170061290,2,4,1104,26,7.6923076923076925,0.36231884057971014
480170061292,1,1,83,1,100.0,1.2048192771084338
480170061294,2,5,8,2,100.0,62.5
480170061295,1,1,182,5,20.0,0.5494505494505495
480170061296,9,14,477,90,10.0,2.9350104821802936
480170061297,2,4,528,22,9.090909090909092,0.7575757575757576
480170061299,6,9,162,24,25.0,5.555555555555555
480170061300,3,5,330,36,8.333333333333332,1.5151515151515151
480170061301,42,54,6888,966,4.3478260869565215,0.7839721254355401
480170061303,8,11,480,112,7.142857142857142,2.2916666666666665
480170061305,3,5,309,42,7.142857142857142,1.6181229773462782
480170061309,3,8,123,18,16.666666666666664,6.504065040650407
480170061312,1,2,264,11,9.090909090909092,0.7575757575757576
480170061314,1,3,49,5,20.0,6.122448979591836
480170061315,21,27,3318,651,3.225806451612903,0.81374321880651
480170061317,31,48,8308,1240,2.5,0.5777563793933558
480170061318,4,7,456,64,6.25,1.5350877192982455
480170061321,17,25,1921,357,4.761904761904762,1.3014055179593962
480170061325,13,23,546,91,14.285714285714285,4.212454212454213
480170061326,28,47,3388,504,5.555555555555555,1.3872491145218417
480170061328,3,4,150,30,10.0,2.666666666666667
480170061329,1,2,6,2,50.0,33.33333333333333
480170061331,1,1,243,12,8.333333333333332,0.411522633744856
480170061333,8,10,2384,72,11.11111111111111,0.41946308724832215
480170061335,8,10,560,152,5.263157894736842,1.7857142857142856
480170061336,16,23,5168,688,2.3255813953488373,0.445046439628483
480170061338,17,22,1071,136,12.5,2.0541549953314657
480170061339,3,3,180,18,16.666666666666664,1.6666666666666667
480170061340,4,4,1260,188,2.127659574468085,0.31746031746031744
480170061341,11,16,726,77,14.285714285714285,2.203856749311295
480170061343,8,14,968,16,50.0,1.4462809917355373
480170061344,1,1,6,4,25.0,16.666666666666664
480170061345,9,13,1377,108,8.333333333333332,0.944081336238199
480170061346,2,3,108,12,16.666666666666664,2.7777777777777777
480170061347,6,7,486,138,4.3478260869565215,1.440329218106996
480170061348,10,15,1010,220,4.545454545454546,1.4851485148514851
480170061349,11,16,979,143,7.6923076923076925,1.634320735444331
480170061350,12,15,2436,348,3.4482758620689653,0.6157635467980296
480170061352,5,7,305,20,25.0,2.2950819672131146
480170061353,5,8,325,80,6.25,2.4615384615384617
480170061354,1,1,391,12,8.333333333333332,0.2557544757033248
480170061355,1,1,0,0,n/a,n/a
480170061358,4,7,552,44,9.090909090909092,1.2681159420289856
480170061359,4,8,168,20,20.0,4.761904761904762
480170061360,1,2,131,15,6.666666666666667,1.5267175572519083
480170061361,6,6,12,6,100.0,50.0
480170061362,1,1,28,8,12.5,3.571428571428571
480170061363,1,1,22,9,11.11111111111111,4.545454545454546
480170061365,5,6,320,10,50.0,1.875
480170061366,19,22,1501,209,9.090909090909092,1.4656895403064623
480170061368,1,1,71,13,7.6923076923076925,1.4084507042253522
480170061369,5,6,280,55,9.090909090909092,2.142857142857143
480170061370,10,17,1530,270,3.7037037037037033,1.1111111111111112
480170061371,1,1,66,9,11.11111111111111,1.5151515151515151
480170061375,2,4,148,32,6.25,2.7027027027027026
480170061377,46,74,7636,1058,4.3478260869565215,0.9690937663698271
480170061378,3,4,375,72,4.166666666666666,1.0666666666666667
480170061379,6,6,330,174,3.4482758620689653,1.8181818181818181
480170061380,6,8,198,18,33.33333333333333,4.040404040404041
480170061381,1,3,88,13,7.6923076923076925,3.4090909090909087
480170061383,3,5,978,105,2.857142857142857,0.5112474437627812
480170061384,4,3,832,124,3.225806451612903,0.3605769230769231
480170061386,1,1,70,14,7.142857142857142,1.4285714285714286
480170061388,5,6,125,10,50.0,4.8
480170061390,14,18,1680,154,9.090909090909092,1.0714285714285714
480170061391,1,0,29,15,6.666666666666667,0.0
480170061393,11,21,627,77,14.285714285714285,3.349282296650718
480170061394,1,1,61,14,7.142857142857142,1.639344262295082
480170061395,14,20,0,0,n/a,n/a
480170061396,4,5,4,4,100.0,n/a
480170061397,2,3,0,0,n/a,n/a
480170061399,2,5,62,32,6.25,8.064516129032258
480170061400,34,45,4284,1088,3.125,1.050420168067227
480170061401,3,4,537,90,3.3333333333333335,0.74487895716946
480170061402,2,4,210,64,3.125,1.9047619047619049
480170061403,2,4,246,28,7.142857142857142,1.6260162601626018
480170061404,7,8,826,210,3.3333333333333335,0.9685230024213075
480170061406,1,1,37,14,7.142857142857142,2.7027027027027026
480170061408,8,10,632,80,10.0,1.5822784810126582
480170061410,4,5,0,0,n/a,n/a
480170061411,1,2,860,31,3.225806451612903,0.23255813953488372
480170061412,2,3,414,40,5.0,0.7246376811594203
