SEZ2011,AGG_COUNT,bedrooms,E27,E3,listing_building_rate,bedroom_apartments_rate
480170061414,13,18,767,91,14.285714285714285,2.346805736636245
480170061415,5,5,680,90,5.555555555555555,0.7352941176470588
480170061416,2,3,78,66,3.0303030303030303,3.8461538461538463
480170061418,3,4,462,78,3.8461538461538463,0.8658008658008658
480170061419,3,5,375,69,4.3478260869565215,1.3333333333333335
480170061420,1,1,116,18,5.555555555555555,0.8620689655172413
480170061422,6,7,954,228,2.631578947368421,0.7337526205450734
480170061423,15,35,2520,225,6.666666666666667,1.3888888888888888
480170061424,16,21,5104,768,2.083333333333333,0.41144200626959243
480170061425,5,5,505,65,7.6923076923076925,0.9900990099009901
480170061426,2,3,108,18,11.11111111111111,2.7777777777777777
480170061427,2,4,324,34,5.88235294117647,1.2345679012345678
480170061429,5,7,460,200,2.5,1.5217391304347827
480170061431,3,6,18,18,16.666666666666664,33.33333333333333
480170061432,2,2,184,36,5.555555555555555,1.0869565217391304
480170061433,1,1,7,1,100.0,14.285714285714285
480170061434,3,4,297,45,6.666666666666667,1.3468013468013467
480170061435,8,10,1040,144,5.555555555555555,0.9615384615384616
480170061436,17,27,1428,272,6.25,1.8907563025210083
480170061437,1,1,57,17,5.88235294117647,1.7543859649122806
480170061439,6,7,564,84,7.142857142857142,1.2411347517730498
480170061440,7,10,1001,126,5.555555555555555,0.999000999000999
480170061442,4,5,340,52,7.6923076923076925,1.4705882352941175
480170061443,1,1,84,20,5.0,1.1904761904761905
480170061444,2,1,146,40,5.0,0.684931506849315
480170061445,9,10,1197,162,5.555555555555555,0.835421888053467
480170061446,1,2,135,30,3.3333333333333335,1.4814814814814816
480170061448,1,1,52,31,3.225806451612903,1.9230769230769231
480170061449,2,2,190,32,6.25,1.0526315789473684
480170061450,13,41,962,143,9.090909090909092,4.261954261954262
480170061451,4,4,376,28,14.285714285714285,1.0638297872340425
480170061452,5,5,205,50,10.0,2.4390243902439024
480170061453,2,3,324,116,1.7241379310344827,0.9259259259259258
480170061454,2,3,88,20,10.0,3.4090909090909087
480170061457,1,1,52,18,5.555555555555555,1.9230769230769231
480170061458,1,1,0,0,n/a,n/a
480170061459,9,19,27,27,33.33333333333333,70.37037037037037
480170061460,2,2,36,12,16.666666666666664,5.555555555555555
480170061461,1,1,69,16,6.25,1.4492753623188406
480170061463,5,10,560,200,2.5,1.7857142857142856
480170061464,3,4,21,9,33.33333333333333,19.047619047619047
480170061465,1,2,61,11,9.090909090909092,3.278688524590164
480170061466,2,4,92,26,7.6923076923076925,4.3478260869565215
480170061467,2,2,110,20,10.0,1.8181818181818181
480170061469,13,18,1885,247,5.263157894736842,0.9549071618037135
480170061470,2,3,62,16,12.5,4.838709677419355
480170061473,3,3,294,57,5.263157894736842,1.0204081632653061
480170061474,2,4,54,38,5.263157894736842,7.4074074074074066
480170061476,13,22,1352,208,6.25,1.6272189349112427
480170061477,2,2,250,78,2.564102564102564,0.8
480170061478,4,4,828,8,50.0,0.4830917874396135
480170061479,12,15,1356,156,7.6923076923076925,1.1061946902654867
480170061480,4,6,612,88,4.545454545454546,0.9803921568627451
480170061481,4,6,796,40,10.0,0.7537688442211055
480170061482,2,2,120,28,7.142857142857142,1.6666666666666667
480170061483,1,1,56,26,3.8461538461538463,1.7857142857142856
480170061485,4,3,212,48,8.333333333333332,1.4150943396226416
480170061487,4,5,392,28,14.285714285714285,1.2755102040816326
480170061488,4,5,408,112,3.571428571428571,1.2254901960784315
480170061489,4,6,0,0,n/a,n/a
480170061490,2,1,118,56,3.571428571428571,0.847457627118644
480170061491,6,8,612,240,2.5,1.3071895424836601
480170061492,7,8,147,35,20.0,5.442176870748299
480170061493,3,6,327,33,9.090909090909092,1.834862385321101
480170061496,4,6,172,32,12.5,3.488372093023256
480170061497,6,9,480,60,10.0,1.875
480170061498,3,5,582,36,8.333333333333332,0.859106529209622
480170061499,1,1,57,11,9.090909090909092,1.7543859649122806
480170061500,1,1,28,6,16.666666666666664,3.571428571428571
480170061501,3,3,456,63,4.761904761904762,0.6578947368421052
480170061502,4,4,216,40,10.0,1.8518518518518516
480170061503,3,6,381,30,10.0,1.574803149606299
480170061506,1,1,91,7,14.285714285714285,1.098901098901099
480170061507,3,4,399,75,4.0,1.0025062656641603
480170061508,8,10,1880,208,3.8461538461538463,0.5319148936170213
480170061510,5,5,790,85,5.88235294117647,0.6329113924050633
480170061511,2,2,226,26,7.6923076923076925,0.8849557522123894
480170061512,1,2,69,19,5.263157894736842,2.898550724637681
480170061514,5,3,550,70,7.142857142857142,0.5454545454545455
480170061516,1,2,116,5,20.0,1.7241379310344827
480170061517,1,1,196,21,4.761904761904762,0.5102040816326531
480170061519,1,2,93,6,16.666666666666664,2.1505376344086025
480170061520,3,4,174,42,7.142857142857142,2.2988505747126435
480170061521,10,19,2200,250,4.0,0.8636363636363636
480170061522,3,3,543,6,50.0,0.5524861878453038
480170061523,4,7,380,88,4.545454545454546,1.8421052631578945
480170061524,1,1,199,15,6.666666666666667,0.5025125628140703
480170061525,3,4,381,45,6.666666666666667,1.0498687664041995
480170061528,1,1,61,7,14.285714285714285,1.639344262295082
480170061529,4,4,716,124,3.225806451612903,0.5586592178770949
480170061531,18,21,1296,234,7.6923076923076925,1.6203703703703702
480170061535,3,8,717,36,8.333333333333332,1.1157601115760112
480170061536,7,9,1127,91,7.6923076923076925,0.7985803016858917
480170061537,4,6,520,64,6.25,1.153846153846154
480170061539,1,1,99,16,6.25,1.0101010101010102
480170061540,1,1,78,21,4.761904761904762,1.282051282051282
480170061541,5,7,790,155,3.225806451612903,0.8860759493670887
480170061542,1,1,24,5,20.0,4.166666666666666
480170061544,7,14,1218,196,3.571428571428571,1.1494252873563218
480170061545,1,2,19,7,14.285714285714285,10.526315789473683
480170061546,4,7,380,56,7.142857142857142,1.8421052631578945
480170061547,5,5,250,75,6.666666666666667,2.0
480170061548,4,6,0,0,n/a,n/a
480170061549,4,12,232,56,7.142857142857142,5.172413793103448
480170061551,5,6,655,135,3.7037037037037033,0.9160305343511451
480170061552,7,9,637,84,8.333333333333332,1.4128728414442702
480170061553,1,1,0,0,n/a,n/a
480170061554,3,4,222,24,12.5,1.8018018018018018
480170061556,5,5,825,145,3.4482758620689653,0.6060606060606061
480170061557,3,3,810,39,7.6923076923076925,0.3703703703703704
480170061559,3,3,36,9,33.33333333333333,8.333333333333332
480170061560,3,4,327,45,6.666666666666667,1.2232415902140672
480170061561,1,1,80,14,7.142857142857142,1.25
480170061562,1,1,66,15,6.666666666666667,1.5151515151515151
480170061563,7,8,56,7,100.0,14.285714285714285
480170061564,2,2,148,22,9.090909090909092,1.3513513513513513
480170061565,3,3,447,96,3.125,0.6711409395973155
480170061567,1,1,87,24,4.166666666666666,1.1494252873563218
480170061568,6,7,918,216,2.7777777777777777,0.7625272331154684
480170061569,1,1,143,11,9.090909090909092,0.6993006993006993
480170061570,3,4,192,24,12.5,2.083333333333333
480170061571,1,4,119,22,4.545454545454546,3.361344537815126
480170061572,3,3,204,48,6.25,1.4705882352941175
480170061573,4,5,468,64,6.25,1.0683760683760684
480170061574,4,4,200,40,10.0,2.0
480170061575,3,3,282,90,3.3333333333333335,1.0638297872340425
480170061576,1,1,33,8,12.5,3.0303030303030303
480170061578,2,7,88,34,5.88235294117647,7.954545454545454
480170061579,4,7,100,44,9.090909090909092,7.000000000000001
480170061580,2,2,438,18,11.11111111111111,0.45662100456621
480170061581,3,2,747,36,8.333333333333332,0.2677376171352075
480170061582,7,12,854,182,3.8461538461538463,1.405152224824356
480170061583,1,1,73,15,6.666666666666667,1.36986301369863
480170061585,11,11,1188,253,4.3478260869565215,0.9259259259259258
480170061587,2,2,242,46,4.3478260869565215,0.8264462809917356
480170061589,3,4,372,51,5.88235294117647,1.0752688172043012
480170061590,1,1,40,10,10.0,2.5
480170061593,5,7,770,35,14.285714285714285,0.9090909090909091
480170061594,4,4,452,64,6.25,0.8849557522123894
480170061596,6,7,1488,120,5.0,0.47043010752688175
480170061597,2,2,2,2,100.0,100.0
480170061598,12,17,960,312,3.8461538461538463,1.7708333333333333
480170061599,1,3,94,19,5.263157894736842,3.1914893617021276
480170061600,3,6,366,72,4.166666666666666,1.639344262295082
480170061601,5,13,730,65,7.6923076923076925,1.7808219178082192
480170061602,1,1,35,14,7.142857142857142,2.857142857142857
480170061604,2,3,198,34,5.88235294117647,1.5151515151515151
480170061605,1,1,29,2,50.0,3.4482758620689653
480170061606,12,18,3996,876,1.36986301369863,0.45045045045045046
480170061607,2,13,6,4,50.0,n/a
480170061608,2,2,302,30,6.666666666666667,0.6622516556291391
480170061609,2,2,310,40,5.0,0.6451612903225806
480170061612,2,2,292,8,25.0,0.684931506849315
480170061613,11,14,231,66,16.666666666666664,6.0606060606060606
480170061616,13,22,3874,546,2.380952380952381,0.5678884873515746
480170061619,2,2,188,48,4.166666666666666,1.0638297872340425
480170061620,3,3,975,57,5.263157894736842,0.3076923076923077
480170061622,1,2,38,12,8.333333333333332,5.263157894736842
480170061623,4,7,828,40,10.0,0.8454106280193237
480170061624,5,4,105,20,25.0,3.8095238095238098
480170061626,1,2,62,33,3.0303030303030303,3.225806451612903
480170061629,10,15,5870,320,3.125,0.2555366269165247
480170061630,2,2,62,16,12.5,3.225806451612903
480170061632,8,15,2472,248,3.225806451612903,0.6067961165048543
480170061634,5,4,1105,50,10.0,0.36199095022624433
480170061637,1,1,53,7,14.285714285714285,1.8867924528301887
480170061638,1,1,97,8,12.5,1.0309278350515463
480170061639,2,2,114,18,11.11111111111111,1.7543859649122806
480170061640,2,2,236,46,4.3478260869565215,0.847457627118644
480170061641,6,10,2898,180,3.3333333333333335,0.3450655624568668
480170061643,1,1,35,3,33.33333333333333,2.857142857142857
480170061645,5,5,4310,205,2.4390243902439024,0.11600928074245939
480170061646,7,9,1456,294,2.380952380952381,0.6181318681318682
480170061647,3,4,981,72,4.166666666666666,0.40774719673802245
480170061649,6,7,1374,66,9.090909090909092,0.5094614264919942
480170061650,1,1,94,23,4.3478260869565215,1.0638297872340425
480170061652,1,1,83,1,100.0,1.2048192771084338
480170061653,1,2,111,39,2.564102564102564,1.8018018018018018
480170061654,1,2,0,0,n/a,n/a
480170061655,2,4,236,38,5.263157894736842,1.694915254237288
480170061656,1,5,65,8,12.5,7.6923076923076925
480170061659,8,10,1256,128,6.25,0.7961783439490446
480170061660,1,1,14,1,100.0,7.142857142857142
480170061661,11,12,3058,594,1.8518518518518516,0.3924133420536298
480170061663,5,7,1845,25,20.0,0.3794037940379404
480170061664,4,7,428,144,2.7777777777777777,1.6355140186915886
480170061665,2,1,118,22,9.090909090909092,0.847457627118644
480170061667,6,11,1632,132,4.545454545454546,0.6740196078431373
480170061668,3,5,597,87,3.4482758620689653,0.8375209380234505
480170061669,17,25,6120,1275,1.3333333333333335,0.40849673202614384
480170061670,5,6,1095,80,6.25,0.547945205479452
480170061672,8,8,3896,376,2.127659574468085,0.20533880903490762
480170061673,4,3,200,36,11.11111111111111,1.5
480170061674,3,3,225,45,6.666666666666667,1.3333333333333335
480170061675,1,2,146,24,4.166666666666666,1.36986301369863
480170061677,2,3,206,44,4.545454545454546,1.4563106796116505
480170061681,3,3,273,42,7.142857142857142,1.098901098901099
480170061683,1,1,238,14,7.142857142857142,0.42016806722689076
480170061684,9,14,3168,261,3.4482758620689653,0.4419191919191919
480170061685,1,0,92,4,25.0,0.0
480170061686,3,5,54,39,7.6923076923076925,9.25925925925926
480170061688,4,6,788,60,6.666666666666667,0.7614213197969544
480170061689,2,2,110,18,11.11111111111111,1.8181818181818181
480170061691,4,4,1152,264,1.5151515151515151,0.3472222222222222
480170061692,3,4,597,27,11.11111111111111,0.6700167504187605
480170061693,9,9,4032,90,10.0,0.2232142857142857
480170061694,3,6,168,72,4.166666666666666,3.571428571428571
480170061695,3,11,324,51,5.88235294117647,3.3950617283950617
480170061696,1,1,143,20,5.0,0.6993006993006993
480170061697,1,1,21,4,25.0,4.761904761904762
480170061698,1,1,137,26,3.8461538461538463,0.7299270072992701
480170061699,6,9,666,180,3.3333333333333335,1.3513513513513513
480170061700,4,5,408,124,3.225806451612903,1.2254901960784315
480170061701,3,7,351,57,5.263157894736842,1.9943019943019942
480170061704,2,2,244,18,11.11111111111111,0.819672131147541
480170061710,2,3,176,52,3.8461538461538463,1.7045454545454544
480170061712,1,3,161,43,2.3255813953488373,1.8633540372670807
480170061713,2,3,152,18,11.11111111111111,1.9736842105263157
480170061714,5,5,1070,85,5.88235294117647,0.46728971962616817
480170061715,1,1,62,2,50.0,1.6129032258064515
480170061716,3,4,0,0,n/a,n/a
480170061721,1,1,39,8,12.5,2.564102564102564
480170061722,6,6,1212,150,4.0,0.49504950495049505
480170061724,1,1,14,1,100.0,7.142857142857142
480170061732,5,8,605,75,6.666666666666667,1.322314049586777
480170061734,1,0,64,3,33.33333333333333,0.0
480170061736,4,5,976,84,4.761904761904762,0.5122950819672131
480170061737,4,6,564,68,5.88235294117647,1.0638297872340425
480170061738,7,10,1176,224,3.125,0.8503401360544218
480170061739,5,7,850,65,7.6923076923076925,0.823529411764706
480170061742,8,8,2128,336,2.380952380952381,0.37593984962406013
480170061744,1,1,83,38,2.631578947368421,1.2048192771084338
480170061745,1,2,45,26,3.8461538461538463,4.444444444444445
480170061747,1,3,38,1,100.0,7.894736842105263
480170061750,6,6,1092,90,6.666666666666667,0.5494505494505495
480170061752,3,3,9,6,50.0,33.33333333333333
480170061754,1,1,9,1,100.0,11.11111111111111
480170061755,5,8,1530,150,3.3333333333333335,0.522875816993464
480170061759,1,1,124,18,5.555555555555555,0.8064516129032258
480170061760,1,2,13,7,14.285714285714285,15.384615384615385
480170061764,1,1,123,52,1.9230769230769231,0.8130081300813009
480170061768,2,2,136,88,2.272727272727273,1.4705882352941175
480170061769,2,4,8,2,100.0,50.0
480170061770,1,2,101,26,3.8461538461538463,1.9801980198019802
480170061771,2,2,572,34,5.88235294117647,0.34965034965034963
480170061772,1,1,49,2,50.0,2.0408163265306123
480170061779,1,2,154,10,10.0,1.2987012987012987
480170061781,1,1,238,23,4.3478260869565215,0.42016806722689076
480170061782,1,1,143,9,11.11111111111111,0.6993006993006993
480170061783,1,1,170,3,33.33333333333333,0.5882352941176471
480170061786,1,1,206,12,8.333333333333332,0.48543689320388345
480170061787,1,1,78,15,6.666666666666667,1.282051282051282
480170061792,5,6,1600,85,5.88235294117647,0.375
480170061793,2,3,126,40,5.0,2.380952380952381
480170061794,8,8,720,64,12.5,1.1111111111111112
480170061796,1,2,1,1,100.0,n/a
480170061798,2,3,260,14,14.285714285714285,1.153846153846154
480170061799,1,2,25,2,50.0,8.0
480170061804,3,5,330,30,10.0,1.5151515151515151
480170061805,3,3,768,33,9.090909090909092,0.390625
480170061808,5,4,805,80,6.25,0.4968944099378882
480170061813,1,2,229,35,2.857142857142857,0.8733624454148471
480170061814,2,3,190,22,9.090909090909092,1.5789473684210527
480170061816,1,2,72,2,50.0,2.7777777777777777
480170061817,6,7,2706,174,3.4482758620689653,0.2586844050258684
480170061819,1,1,16,2,50.0,6.25
480170061820,3,5,465,33,9.090909090909092,1.0752688172043012
480170061822,2,2,144,54,3.7037037037037033,1.3888888888888888
480170061824,2,4,72,2,100.0,5.555555555555555
480170061826,3,5,510,231,1.2987012987012987,0.9803921568627451
480170061827,6,9,360,48,12.5,2.5
480170061831,2,3,130,46,4.3478260869565215,2.307692307692308
480170061832,6,9,312,96,6.25,2.8846153846153846
480170061834,8,10,5600,408,1.9607843137254901,0.17857142857142858
480170061838,1,1,92,32,3.125,1.0869565217391304
480170061840,4,5,468,136,2.941176470588235,1.0683760683760684
480170061844,3,3,450,87,3.4482758620689653,0.6666666666666667
480170061848,3,5,57,21,14.285714285714285,8.771929824561402
480170061850,4,7,1060,80,5.0,0.6603773584905661
480170061853,1,2,147,14,7.142857142857142,1.3605442176870748
480170061856,1,1,236,33,3.0303030303030303,0.423728813559322
480170061858,2,2,314,140,1.4285714285714286,0.6369426751592357
480170061862,2,5,644,22,9.090909090909092,0.7763975155279503
480170061863,1,1,80,3,33.33333333333333,1.25
480170061866,1,1,85,17,5.88235294117647,1.1764705882352942
480170061867,2,2,152,100,2.0,1.3157894736842104
480170061869,2,3,124,4,50.0,2.4193548387096775
480170061870,3,3,309,30,10.0,0.9708737864077669
480170061873,3,4,1002,96,3.125,0.39920159680638717
480170061877,3,5,231,102,2.941176470588235,2.1645021645021645
480170061878,2,5,402,224,0.8928571428571428,1.2437810945273633
480170061879,1,1,64,30,3.3333333333333335,1.5625
480170061880,19,25,9994,1197,1.5873015873015872,0.2501500900540324
480170061881,2,6,120,24,8.333333333333332,5.0
480170061884,2,3,752,32,6.25,0.39893617021276595
480170061885,2,2,208,36,5.555555555555555,0.9615384615384616
480170061886,13,18,3627,1222,1.0638297872340425,0.49627791563275436
480170061888,1,1,3,2,50.0,33.33333333333333
480170061890,2,2,196,74,2.7027027027027026,1.0204081632653061
480170061894,3,3,1074,78,3.8461538461538463,0.27932960893854747
480170061895,2,2,136,72,2.7777777777777777,1.4705882352941175
480170061896,1,2,56,3,33.33333333333333,3.571428571428571
480170061897,1,4,265,107,0.9345794392523363,1.509433962264151
480170061898,2,4,78,6,33.33333333333333,5.128205128205128
480170061900,6,8,3834,150,4.0,0.20865936358894105
480170061901,4,4,500,56,7.142857142857142,0.8
480170061902,1,1,151,3,33.33333333333333,0.6622516556291391
480170061904,1,1,58,1,100.0,1.7241379310344827
480170061905,1,1,130,3,33.33333333333333,0.7692307692307693
480170061906,8,15,2176,872,0.9174311926605505,0.6893382352941176
480170061910,1,1,84,5,20.0,1.1904761904761905
480170061911,5,6,930,400,1.25,0.6451612903225806
480170061912,7,8,581,154,4.545454545454546,1.376936316695353
480170061914,5,7,2125,30,16.666666666666664,0.32941176470588235
480170061915,3,6,447,105,2.857142857142857,1.342281879194631
480170061921,2,4,256,4,50.0,1.5625
480170061922,5,4,1045,110,4.545454545454546,0.3827751196172249
480170061924,7,7,1477,252,2.7777777777777777,0.47393364928909953
480170061925,1,2,68,31,3.225806451612903,2.941176470588235
480170061928,3,3,378,42,7.142857142857142,0.7936507936507936
480170061931,3,4,1386,39,7.6923076923076925,0.2886002886002886
480170061932,7,9,994,168,4.166666666666666,0.9054325955734407
480170061933,3,4,645,27,11.11111111111111,0.6201550387596899
480170061936,4,4,416,140,2.857142857142857,0.9615384615384616
480170061937,10,13,5740,520,1.9230769230769231,0.22648083623693382
480170061938,2,2,280,20,10.0,0.7142857142857143
480170061944,1,1,57,11,9.090909090909092,1.7543859649122806
480170061945,3,3,771,138,2.1739130434782608,0.38910505836575876
480170061950,1,2,78,2,50.0,2.564102564102564
480170061952,1,1,127,24,4.166666666666666,0.7874015748031495
480170061954,2,2,172,42,4.761904761904762,1.1627906976744187
480170061955,2,2,350,28,7.142857142857142,0.5714285714285714
480170061956,1,1,319,10,10.0,0.3134796238244514
480170061957,1,2,84,4,25.0,2.380952380952381
480170061958,13,17,2912,1027,1.2658227848101267,0.5837912087912088
480170061959,1,1,197,29,3.4482758620689653,0.5076142131979695
480170061961,2,2,166,6,33.33333333333333,1.2048192771084338
480170061963,2,5,760,80,2.5,0.6578947368421052
480170061965,7,9,749,392,1.7857142857142856,1.2016021361815754
480170061966,1,2,42,16,6.25,4.761904761904762
480170061967,1,1,218,24,4.166666666666666,0.45871559633027525
480170061968,2,5,228,64,3.125,2.1929824561403506
480170061969,1,1,86,14,7.142857142857142,1.1627906976744187
480170061974,1,1,9,1,100.0,11.11111111111111
480170061978,4,5,16,4,100.0,31.25
480170061979,10,12,1640,510,1.9607843137254901,0.7317073170731708
480170061983,1,2,148,8,12.5,1.3513513513513513
480170061984,1,1,60,2,50.0,1.6666666666666667
480170061985,2,3,82,38,5.263157894736842,3.6585365853658534
480170061986,4,5,640,60,6.666666666666667,0.78125
480170061987,2,2,366,42,4.761904761904762,0.546448087431694
480170061988,10,8,270,40,25.0,2.9629629629629632
480170061989,1,2,24,4,25.0,8.333333333333332
480170061990,1,0,102,17,5.88235294117647,0.0
480170061991,3,5,597,81,3.7037037037037033,0.8375209380234505
480170061992,2,2,162,14,14.285714285714285,1.2345679012345678
480170061994,8,10,2288,632,1.2658227848101267,0.4370629370629371
480170061996,4,6,664,280,1.4285714285714286,0.9036144578313252
480170062004,2,2,364,4,50.0,0.5494505494505495
480170062006,1,1,210,15,6.666666666666667,0.4761904761904762
480170062007,1,3,74,9,11.11111111111111,4.054054054054054
480170062008,6,8,504,180,3.3333333333333335,1.5873015873015872
480170062012,3,3,6,6,50.0,50.0
480170062014,1,2,139,14,7.142857142857142,1.4388489208633095
480170062016,1,2,183,11,9.090909090909092,1.092896174863388
480170062017,1,1,79,2,50.0,1.2658227848101267
480170062018,1,2,1,1,100.0,n/a
480170062019,1,2,42,10,10.0,4.761904761904762
480170062020,5,4,2045,220,2.272727272727273,0.19559902200488996
480170062021,1,2,26,9,11.11111111111111,7.6923076923076925
480170062024,1,1,25,7,14.285714285714285,4.0
480170062025,3,3,375,15,20.0,0.8
480170062026,2,3,428,26,7.6923076923076925,0.7009345794392523
480170062027,1,1,53,3,33.33333333333333,1.8867924528301887
480170062032,3,3,1275,105,2.857142857142857,0.2352941176470588
480170062035,12,14,8580,768,1.5625,0.16317016317016317
480170062036,3,4,75,3,100.0,5.333333333333334
480170062040,2,2,764,24,8.333333333333332,0.2617801047120419
480170062041,3,5,603,135,2.2222222222222223,0.8291873963515755
480170062048,1,1,198,19,5.263157894736842,0.5050505050505051
480170062049,2,2,1074,48,4.166666666666666,0.186219739292365
480170062050,6,8,966,156,3.8461538461538463,0.8281573498964804
480170062052,1,1,34,16,6.25,2.941176470588235
480170062054,2,1,124,36,5.555555555555555,0.8064516129032258
480170062055,3,5,456,60,5.0,1.0964912280701753
480170062057,1,1,270,18,5.555555555555555,0.3703703703703704
480170062058,1,1,85,14,7.142857142857142,1.1764705882352942
480170062059,1,1,13,1,100.0,7.6923076923076925
480170062062,3,4,87,63,4.761904761904762,4.597701149425287
480170062066,2,2,264,74,2.7027027027027026,0.7575757575757576
480170062069,1,2,52,17,5.88235294117647,3.8461538461538463
480170062072,1,2,28,10,10.0,7.142857142857142
480170062079,3,3,921,126,2.380952380952381,0.32573289902280134
480170062081,1,1,174,32,3.125,0.5747126436781609
480170062085,1,2,66,9,11.11111111111111,3.0303030303030303
480170062087,1,2,18,10,10.0,11.11111111111111
480170062089,1,1,72,13,7.6923076923076925,1.3888888888888888
480170062090,4,19,208,140,2.857142857142857,9.134615384615383
480170062091,1,1,77,42,2.380952380952381,1.2987012987012987
480170062093,3,8,18,9,33.33333333333333,44.44444444444444
480170062094,4,7,236,68,5.88235294117647,2.9661016949152543
480170062096,1,8,32,4,25.0,25.0
480170062097,10,15,5150,900,1.1111111111111112,0.2912621359223301
480170062098,1,1,78,34,2.941176470588235,1.282051282051282
480170062099,1,1,85,8,12.5,1.1764705882352942
480170062103,1,1,114,55,1.8181818181818181,0.8771929824561403
480170062105,2,3,80,24,8.333333333333332,3.75
480170062106,1,2,243,88,1.1363636363636365,0.823045267489712
480170062108,1,1,28,13,7.6923076923076925,3.571428571428571
480170062109,1,2,3,2,50.0,66.66666666666666
480170062110,1,1,40,10,10.0,2.5
480170062111,1,2,18,11,9.090909090909092,11.11111111111111
480170062119,1,2,48,17,5.88235294117647,4.166666666666666
480170062120,3,10,24,18,16.666666666666664,41.66666666666667
480170062121,2,4,152,52,3.8461538461538463,2.631578947368421
480170062122,2,3,124,52,3.8461538461538463,2.4193548387096775
480170062124,1,0,57,16,6.25,0.0
480170062125,2,6,406,170,1.1764705882352942,1.477832512315271
480170062126,5,11,1080,395,1.2658227848101267,1.0185185185185186
480170062127,12,14,6672,1440,0.8333333333333334,0.20983213429256595
480170062131,3,6,114,54,5.555555555555555,5.263157894736842
480170062133,1,0,26,6,16.666666666666664,0.0
480170062135,1,2,129,38,2.631578947368421,1.550387596899225
480170062137,1,1,12,6,16.666666666666664,8.333333333333332
480170062140,2,6,352,96,2.083333333333333,1.7045454545454544
480170062142,1,4,1,1,100.0,n/a
480170062143,1,3,9,5,20.0,33.33333333333333
480170062147,2,2,54,8,25.0,3.7037037037037033
480170062149,1,4,7,4,25.0,57.14285714285714
480170062150,3,3,123,51,5.88235294117647,2.4390243902439024
480170062154,6,10,654,288,2.083333333333333,1.529051987767584
480170062155,2,2,922,244,0.819672131147541,0.21691973969631237
480170062157,1,1,109,36,2.7777777777777777,0.9174311926605505
480170062158,1,1,47,20,5.0,2.127659574468085
480170062159,3,4,171,60,5.0,2.3391812865497075
480170062160,1,1,59,20,5.0,1.694915254237288
480170062161,2,4,48,18,11.11111111111111,8.333333333333332
480170062162,1,2,17,7,14.285714285714285,11.76470588235294
480170062163,1,2,15,5,20.0,13.333333333333334
480170062164,3,4,234,78,3.8461538461538463,1.7094017094017095
480170062167,2,3,572,18,11.11111111111111,0.5244755244755245
480170062169,2,3,48,22,9.090909090909092,6.25
480170062177,63,116,10773,1260,5.0,1.0767659890466907
480170062181,1,1,87,29,3.4482758620689653,1.1494252873563218
480170062186,1,3,1,1,100.0,n/a
